processo_numero,latitude,longitude,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation,distance_to_centroid,cluster
8057065022,-8.0032199,-34.9232384,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.6,36.0,0.6242951711430195,0
8061861222,-7.9990679,-34.9382999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.4,1.6,42.0,1.5322944359269042,6
8055881522,-8.0046745,-34.9216894,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,47.0,1.7871445366918104,4
8055863722,-8.009845499999999,-34.9189975,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,67.0,2.6379351856968865,4
8052579622,-8.0122166,-34.918635,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,1.3,65.0,1.5319145775842273,3
8052568422,-8.0065619,-34.9220011,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,1.3,58.0,0.9142693729378577,6
8066598822,-7.9957179,-34.9546986,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,0.0,0.0,61.0,1.8080713841620542,2
8053859222,-8.0106143,-34.9169251,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,65.0,1.3906085547247917,3
8065366622,-8.0864522,-34.9685762,PV1,20 a 100m,5 a 30º,0 a 60%,Media,3.0,0.0,51.0,5.168401468972495,5
8052529922,-8.0122166,-34.918635,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.3,65.0,1.3700280755615175,3
8053815522,-8.0097953,-34.9145188,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,34.0,0.9930403441776332,3
8015681522,-8.0014722,-34.9140585,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.5,0.5,55.0,0.8681662450799882,6
8053331822,-8.0107985,-34.9181519,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,65.0,1.383370399184527,3
8053272122,-8.0086569,-34.9222984,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,59.0,1.0240226554447815,3
8053119922,-8.0098056,-34.9188433,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,67.0,1.488069970493571,3
8053116022,-8.0098056,-34.9188433,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,67.0,1.488069970493571,3
8066632122,-7.996995300000001,-34.9385586,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.2,44.0,1.2546052776665009,6
8066630922,-7.9957435,-34.9350619,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.2,48.0,0.9853777929420063,6
8052742422,-8.0107453,-34.923114,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,57.0,0.9039174136164859,3
8071968422,-8.0121817,-34.953143,A2,0 a 40m,0 a 5º,0 a 15%,Media,1.5,0.2,21.0,2.4188377034058814,1
8045704322,-8.0100307,-34.9199609,A2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,1.8,67.0,1.7533938718319682,3
8052682122,-8.0068314,-34.9222042,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,58.0,0.5941247120647658,6
8059144522,-8.006309,-34.9169622,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.0,50.0,0.7661698006681358,3
8071618322,-8.1182012,-34.9570858,PV1,20 a 100m,10 a 30º,0 a 60%,Media,14.5,0.1,40.0,1.3183898143622999,5
8058732022,-8.0075558,-34.9199872,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,1.5,64.0,1.5457623875454702,3
8021494922,-8.007164,-34.920906,A2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,58.0,0.9292109345112771,3
8028257222,-8.00788,-34.9177022,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.1,6.5,50.0,3.155342205339161,7
8028769322,-8.0094057,-34.9215748,A2,20 a 100m,10 a 30º,0 a 60%,Media,12.4,2.3,59.0,1.7155626160326076,3
8000049622,-8.017066699999999,-34.9178775,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.1,44.0,1.1964914886594769,0
8001837822,-8.012309199999999,-34.9225052,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.2,63.0,1.1988289748183774,3
8072045722,-8.124829199999999,-34.9518685,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.3,32.0,1.224120833147796,5
8000540122,-8.005618,-34.9149924,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,3.7,0.3,28.0,1.5978154859773097,1
8059345022,-8.121957799999999,-34.9483762,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,42.0,0.7939958218624694,5
8110541421,-8.0095822,-34.9199073,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.2,0.0,67.0,1.4872211272924964,3
8095526321,-8.0074118,-34.9165141,A2,20 a 100m,10 a 30º,0 a 60%,Media,4.0,0.0,41.0,0.6721860765610221,3
8067912021,-8.0161261,-34.9222554,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.0,0.4,37.0,0.5519201734256435,3
8069441421,-8.0110437,-34.9190291,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,40.0,0.6982659794507451,3
8009063122,-8.002246999999999,-34.9131224,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.6,0.1,58.0,0.8426379462694713,6
8061967721,-8.009997799999999,-34.9177061,A2,20 a 100m,10 a 30º,0 a 60%,Alta,5.6,0.1,41.0,2.1643796759166603,2
8053971921,-8.0133113,-34.9169142,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.5,0.0,29.0,1.1159952796070538,3
8044164721,-8.0156186,-34.9224018,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,37.0,0.7230130997648324,3
8043344121,-8.005712599999999,-34.9198052,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,74.0,1.1141790571834977,6
8059094822,-8.0849877,-34.9711983,PV1,20 a 100m,5 a 30º,0 a 60%,Media,19.8,0.0,25.0,5.403729252332488,5
8044005621,-8.007046899999999,-34.9189397,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,2.7,64.0,2.1981030695651125,3
8042850922,-8.0864522,-34.9685762,PV1,20 a 100m,5 a 30º,0 a 60%,Media,5.4,0.1,51.0,5.155386097486297,5
8043132421,-8.0053552,-34.9186137,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,41.0,0.6952547744389949,0
8044323821,-8.0125834,-34.9169049,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,29.0,1.14291650251593,3
8056407522,-8.1221551,-34.9574684,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,35.6,2.1,34.0,2.1174625290802638,5
8042755821,-8.0105185,-34.9196463,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.9,40.0,0.6514649994313397,3
8042742321,-8.00856,-34.9221,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.9,59.0,1.0285376893150644,3
8058469822,-8.0020999,-34.9606384,A2,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,3.1,31.0,3.4201061982201644,2
8043518021,-8.0104613,-34.9221318,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,63.0,1.2249615060432673,3
8057358822,-7.965378499999999,-34.9234981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.9,79.0,1.4517335125987423,6
8043496621,-8.0060681,-34.9211787,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,47.0,0.9530008941892939,6
8025382022,-8.0840776,-34.9691375,PV1,20 a 100m,5 a 30º,0 a 60%,Media,9.4,0.4,59.0,5.189008012325965,5
8055737122,-8.1169877,-34.9496237,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,8.0,50.0,2.3688179632025697,7
8044374121,-8.0099617,-34.9167131,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.2,41.0,0.6356218328507126,3
8055646622,-8.1156173,-34.9576142,PV1,20 a 100m,10 a 30º,0 a 60%,Media,83.0,4.8,47.0,2.572089906515813,7
8057244222,-8.0090298,-34.9347756,A2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.6,37.0,0.8114324181806969,3
8056725722,-7.965378499999999,-34.9234981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.3,79.0,1.9074372052302868,6
8007007722,-8.0864522,-34.9685762,PV1,20 a 100m,5 a 30º,0 a 60%,Media,2.0,0.0,51.0,5.1730644869266715,5
8034567121,-8.0128887,-34.9173866,A2,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.2,29.0,1.0903161625826727,3
8055873222,-7.997470899999999,-34.9367832,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,59.0,1.885672579772083,4
8033570921,-8.012275,-34.9174732,A2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,1.6,65.0,1.5860462857809428,3
8032883321,-8.007844,-34.9201628,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.5,64.0,1.203055093138293,3
8034530021,-8.0060681,-34.9211787,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.3,47.0,0.8731181767178934,6
8053560722,-7.9936073,-34.9333627,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,39.0,1.216078047054738,0
8034633421,-8.00856,-34.9221,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.4,59.0,0.9684478806484988,3
8055693422,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,83.0,7.9,76.0,4.32701666686644,7
8044547321,-8.1260114,-34.9460038,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.1,47.0,0.7881501043868647,5
8053482622,-7.998846899999999,-34.9352437,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,53.0,0.7606527955000111,6
8030651821,-8.0089543,-34.9166727,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,41.0,0.46875285869643346,3
8031108621,-8.0065619,-34.9220011,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,58.0,0.41926688433126585,6
8030939121,-8.0075558,-34.9199872,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.0,64.0,1.2872340483538847,3
8043321121,-8.085573499999999,-34.9719567,PV1,20 a 100m,5 a 30º,0 a 60%,Media,17.8,0.1,22.0,5.4529962775067595,5
8038438121,-8.0065619,-34.9220011,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.6,0.5,58.0,0.38742315329357147,6
8055808622,-8.0091527,-34.9348403,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.5,37.0,2.2573232851630998,7
8030855221,-8.0051133,-34.9219865,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,47.0,0.8200725731420601,6
8043707721,-8.0854525,-34.9715294,PV1,20 a 100m,5 a 30º,0 a 60%,Media,19.0,1.2,22.0,5.484297845586723,5
8052636022,-7.997331699999999,-34.9371623,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,59.0,0.748032582407385,6
8034543521,-8.0122166,-34.918635,A2,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.9,65.0,1.360570724107861,3
8034410521,-8.0081053,-34.916291,A2,20 a 100m,10 a 30º,0 a 60%,Media,8.9,1.5,41.0,0.9790709529328231,3
8030802621,-8.0120313,-34.9172314,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,65.0,1.3020271651204784,3
8030676021,-8.0107295,-34.915384,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,68.0,1.5034924758109174,3
8031273721,-8.0122166,-34.918635,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,65.0,1.3336307240956147,3
8055686822,-8.120846499999999,-34.9511197,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.9,33.0,2.546538770119898,7
8033046821,-8.00856,-34.9221,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,59.0,0.9146435136323781,3
8052921622,-7.983085,-34.9294809,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,20.2,0.5,61.0,1.5605283714532685,2
8027025221,-8.0099617,-34.9167131,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.0,0.2,41.0,0.5451780697039597,3
8018439221,-8.016563399999999,-34.9226697,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,37.0,0.5026542237962752,3
8018146521,-8.0092733,-34.915898,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,64.0,1.2708547799256622,3
8017978721,-8.011486900000001,-34.9166236,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,68.0,1.4899392340012185,3
8058198422,-8.1253563,-34.9355233,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.7,34.0,1.4387225254647231,5
8052776622,-7.990685699999998,-34.9303614,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,33.0,1.0849322027492752,0
8052754222,-7.9987446,-34.938137,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,20.2,0.5,42.0,1.3296740008072967,2
8004516822,-7.9897624,-34.9205285,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,11.0,0.2,55.0,0.4924686114337147,6
8074233522,-8.1190833,-34.9454954,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.2,0.2,49.0,0.5525582711468462,5
8018597721,-8.0096933,-34.9168598,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,41.0,0.5154334325488134,3
8012252821,-8.0105185,-34.9196463,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.6,0.1,40.0,0.6168751538902535,3
8039077221,-8.107243,-34.95664000000001,PV1,20 a 100m,10 a 30º,0 a 60%,Media,3.3,0.0,38.0,1.4399765145662973,5
8044422621,-8.120788,-34.9570468,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.0,81.0,2.1024505372438873,5
8063997922,-8.0222534,-34.9116137,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.0,39.0,1.1147185088824336,0
8066621022,-8.1208537,-34.9395867,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,0.6,0.2,76.0,2.1266755094552785,2
8065561322,-8.0219165,-34.9049244,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.2,28.0,1.3217657219388477,0
8071296622,-8.0222275,-34.9070399,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.1,44.0,2.4395303547850444,0
8058462322,-8.0230782,-34.9079298,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,19.8,3.1,33.0,2.420494184137468,0
8055600622,-8.0242095,-34.9081659,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,83.0,6.3,33.0,2.7722562205501022,7
8004898822,-8.0024355,-34.9120273,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,11.0,0.3,37.0,0.500896482012719,0
8004901922,-8.0016643,-34.9032599,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,11.0,0.3,25.0,1.0490449483659028,0
8054077822,-8.0230782,-34.9079298,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.1,33.0,1.179634221863599,0
8005145322,-7.9897278,-34.9174722,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.0,50.0,0.9796556688016276,6
8056391122,-8.126430299999999,-34.9477667,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,35.6,2.1,47.0,1.9056084042945285,5
8058145822,-8.114864299999999,-34.9573535,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,12.7,0.8,47.0,2.1240524858415832,2
8052660822,-7.997865099999999,-34.9368915,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,59.0,0.7367158165179352,6
8058140622,-8.1107391,-34.9478801,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.7,39.0,0.7725293770331114,5
8055672722,-7.965378499999999,-34.9234981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,4.8,79.0,2.9349893206175404,7
8066171422,-8.120059,-34.9503909,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.0,38.0,0.887613152612883,5
8058068521,-8.0217939,-34.9057692,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,10.4,0.1,28.0,1.2531296639523373,0
8049242621,-8.0220024,-34.9070281,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.0,44.0,1.2834804762971739,0
8044068821,-8.0220476,-34.9049161,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.9,28.0,1.3877054763866419,0
8043790121,-8.0230782,-34.9079298,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.7,33.0,1.5629061050169195,0
8056954622,-7.993865800000001,-34.9361941,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,1.0,53.0,0.7867419137370125,6
8018202221,-8.0208546,-34.9070225,URBANO,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,0.2,44.0,2.469273747693735,2
8057718422,-7.997369000000001,-34.938525,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,44.0,1.147966458474111,6
8055670422,-8.1169822,-34.9514882,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,4.8,51.0,2.1348350036090267,7
8034324022,-7.9615439,-34.9205366,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.0,56.0,1.0097452265455562,6
8016266321,-8.1128567,-34.9486207,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.2,0.0,81.0,2.071321315151691,5
8044522021,-8.1258532,-34.9591159,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.0,33.0,2.0445501928321694,5
8058054222,-8.108858999999999,-34.9515214,PV1,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,50.0,1.156016773312652,5
8055666722,-8.1158562,-34.9516912,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,4.8,70.0,2.5331831340774404,7
8059119022,-8.119259099999999,-34.9489816,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,0.0,74.0,2.154143219057624,2
8111287421,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.6,0.1,71.0,0.9022110328209466,6
8039217921,-8.107243,-34.95664000000001,PV1,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.2,38.0,1.3586120798652754,5
8059111022,-8.1265634,-34.9524952,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,0.0,77.0,2.433046133607576,2
8063668522,-7.9967761,-34.9337678,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.1,66.0,0.6449044533192196,6
8052071222,-8.1219301,-34.9487028,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,27.7,0.9,42.0,1.1154499820809052,5
8066502022,-8.107243,-34.95664000000001,PV1,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.0,38.0,1.4875427693609,5
8043430521,-8.1170066,-34.9559379,PV1,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.2,83.0,2.4353843418478074,5
8066718322,-8.1134912,-34.9569955,PV1,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.2,74.0,2.020728091901714,5
8089736021,-8.005061399999999,-34.905111,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.8,0.1,32.0,1.2155157866282518,0
8061319322,-7.9910061,-34.9326554,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.3,54.0,0.9387051869492671,6
8029373622,-8.0104111,-34.9196744,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.8,0.6,67.0,1.4062166586302873,3
8089265721,-8.0042609,-34.9056395,URBANO,20 a 100m,10 a 30º,0 a 60%,Alta,1.4,0.0,32.0,2.8972693272929977,2
8070040822,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,15.6,0.0,72.0,1.7230412140111924,3
8065544122,-8.120788,-34.9570468,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,81.0,2.101362468995586,5
8066519022,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.0,72.0,1.802428310504882,3
8055991522,-7.991566000000001,-34.93400099999999,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,1.8,31.0,1.4368833375757033,4
8057951022,-8.1101748,-34.949265,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,12.7,0.0,50.0,1.480471808465817,2
8066448622,-8.126792199999999,-34.9549191,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,0.2,32.0,2.314690344105569,2
8057956222,-8.1254674,-34.9406155,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.0,41.0,0.9337359121097794,5
8055829322,-7.9956812,-34.9310432,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,79.0,2.5938369563850157,4
8054338622,-7.9906451,-34.9321099,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.1,54.0,0.6107328531054785,6
8058967822,-8.1141445,-34.9466128,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,19.8,0.0,52.0,1.5298666415956685,2
8038722121,-8.1185542,-34.9424592,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.3,0.3,26.0,1.5960368240508116,5
8022343422,-8.0045641,-34.9360513,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.7,0.0,31.0,1.3520073171415663,0
8047687922,-7.9930038,-34.9327449,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,67.0,0.8651016525665375,6
8073204122,-8.1247094,-34.9473485,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,77.0,1.9019867311417786,5
8033644221,-8.1205232,-34.9578899,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.4,81.0,2.0416223453725593,5
8066062022,-8.1107087,-34.958353,PV1,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.1,66.0,1.6403808645721365,5
8027448922,-8.0020999,-34.9606384,A2,20 a 100m,10 a 30º,0 a 60%,Alta,19.1,0.6,31.0,2.7182646074706986,2
8065867522,-8.1232464,-34.9549969,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.2,57.0,0.7529141055178349,5
8032208421,-8.115133,-34.957399,PV1,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.0,47.0,1.2313118959403304,5
8064590022,-8.1088584,-34.9548905,PV1,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,47.0,1.3246782915803559,5
8057783022,-8.1196872,-34.950483,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,1.3,38.0,1.04041128297,5
8033642021,-8.1244201,-34.9566558,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.4,65.0,1.1032991851643323,5
8069488021,-8.000819,-34.9067261,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,51.0,1.302200680204634,0
8027389222,-7.995228,-34.933789,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.8,0.1,48.0,0.9594710863565811,6
8032790521,-8.127429,-34.9515981,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.9,38.0,1.4174771248694262,5
8027508122,-7.9949523,-34.9330309,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.1,0.5,49.0,0.8223279607835268,6
8021382622,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,30.3,0.3,72.0,1.966584449231034,3
8071732221,-7.992496000000001,-34.9156315,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.3,46.0,0.8872842519267596,0
8068843121,-7.999141499999999,-34.9075565,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,10.8,0.7,19.0,1.8024362699878964,1
8024804922,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.7,0.0,72.0,1.754668142810743,3
8068840221,-7.999141499999999,-34.9075565,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,10.8,0.7,19.0,1.8024362699878964,1
8001708322,-7.995552099999999,-34.9545137,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,3.2,0.3,61.0,1.7265606603553751,2
8033589121,-8.1139818,-34.9488643,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.5,81.0,2.016429776893766,5
8057642822,-8.1183172,-34.9526739,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.1,69.0,1.310269677976272,5
8002162621,-8.1186565,-34.9529749,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.1,69.0,1.3909210014448827,5
8000915522,-7.9965624,-34.9376214,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.2,44.0,1.159581347284064,6
8032018021,-8.1125926,-34.9576356,PV1,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.0,74.0,2.0043620102969433,5
8070147921,-8.0022094,-34.9088885,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,15.9,1.0,53.0,1.2087947614934322,6
8071787121,-8.0047481,-34.9051237,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,32.0,1.1888392015420073,0
8038837122,-8.1128019,-34.9459661,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,5.2,0.1,52.0,0.636400724275735,5
8070917921,-8.0014722,-34.9140585,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.4,55.0,0.795474189784485,6
8073148621,-7.9930038,-34.9327449,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.8,0.0,67.0,0.8271029672684671,6
8070936321,-8.0014878,-34.9057593,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.5,28.0,0.8627289386310106,0
8072337822,-8.0123564,-34.9035315,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.0,52.0,1.3397578130314092,3
8064294122,-8.124279099999999,-34.9559742,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,57.0,0.944305804322242,5
8058652921,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.2,71.0,0.9912326598592179,6
8070218321,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,13.4,1.1,72.0,1.762593528832605,3
8066437422,-8.019707400000001,-34.8995616,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.2,32.0,1.49381282487251,0
8058546421,-8.0006192,-34.9160231,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.8,0.2,36.0,0.48121727756983435,0
8061731122,-8.1046511,-34.9523797,PV1,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.2,74.0,2.088280277517921,5
8061707322,-8.0132757,-34.9080341,A2,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.5,35.0,1.3502865066414633,3
8063493022,-8.107243,-34.95664000000001,PV1,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.5,38.0,1.3560868610115895,5
8048734221,-8.0142231,-34.9241607,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.1,72.0,1.7013031187395562,3
8048906821,-7.9930038,-34.9327449,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.2,67.0,0.6442322118910734,6
8096662821,-7.994726,-34.9342784,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,4.5,0.3,48.0,0.8584448222786587,6
